date,close,high,low,open,volume,price_change,price_change_pct,day_of_week,month,year,quarter
2021-11-18,330.2070007324219,331.3487709789064,326.1915376629134,327.2171731593675,22463500,2.080291748046875,0.6339903735620434,3,11,2021,4
2021-11-19,331.98736572265625,333.91287583713864,331.1068912391703,331.5326300916386,21963400,1.780364990234375,0.539166336959962,4,11,2021,4
2021-11-22,328.8138122558594,338.33485769296846,328.54289011924556,333.44854442378994,31031100,-3.173553466796875,-0.9559259762457528,0,11,2021,4
2021-11-23,326.7334289550781,328.44606980827206,322.7469916146541,326.12384692450337,30427600,-2.08038330078125,-0.6326934037559351,1,11,2021,4
2021-11-24,326.95599365234375,327.1978894160892,323.085661432416,325.3788285481965,21661300,0.222564697265625,0.06811812858493749,2,11,2021,4
2021-11-26,318.9927062988281,326.9752647962539,317.48327941794133,323.5113311922407,24217200,-7.963287353515625,-2.435583842510347,4,11,2021,4
2021-11-29,325.7173767089844,328.03956933810724,323.88863118927077,324.0821595451482,28563500,6.72467041015625,2.108095350574146,0,11,2021,4
2021-11-30,319.87322998046875,326.8301534505589,318.32509142216554,324.4499077650363,42885600,-5.844146728515625,-1.7942385474070455,1,11,2021,4
2021-12-01,319.3797607421875,328.28153551508353,318.71215568609364,324.26607225872357,33337600,-0.49346923828125,-0.1542702520968664,2,12,2021,4
2021-12-02,318.8088684082031,322.6791998641776,317.1736510057911,319.5926081657751,30766000,-0.570892333984375,-0.1787503167569926,3,12,2021,4
2021-12-03,312.5389709472656,321.9148518795967,307.7203973367994,321.2278467405146,41779300,-6.2698974609375,-1.9666634407765393,4,12,2021,4
2021-12-06,315.6158752441406,316.83503917319246,308.8815063844426,313.44849895097053,30032600,3.076904296875,0.9844866025984889,0,12,2021,4
2021-12-07,324.0628967285156,324.914344926329,319.39913979218665,320.88922581286494,31021900,8.447021484375,2.6763614085764553,1,12,2021,4
2021-12-08,324.1112060546875,324.62402374862853,320.07637285648497,324.4401806575663,24761000,0.048309326171875,0.014907391947538429,2,12,2021,4
2021-12-09,322.3019104003906,325.58200148890126,321.35366840903873,323.5694417964225,22214200,-1.809295654296875,-0.5582329831544275,3,12,2021,4
2021-12-10,331.43585205078125,331.8809319131235,323.93708463875004,324.1209277504692,38095700,9.133941650390625,2.8339706826570277,4,12,2021,4
2021-12-13,328.3975830078125,332.6452854999801,328.0879494376649,329.63608776012035,28899400,-3.03826904296875,-0.916698970304286,0,12,2021,4
2021-12-14,317.6961669921875,323.79195700121716,313.6032806801942,322.4179762857992,44438700,-10.701416015625,-3.2586768506668418,1,12,2021,4
2021-12-15,323.80157470703125,324.3240776814525,313.9806152960324,317.9573663886095,35381100,6.10540771484375,1.9217756929984953,2,12,2021,4
2021-12-16,314.3677673339844,325.84331913259496,312.5487062422964,324.82733908289515,35034800,-9.433807373046875,-2.9134532102206068,3,12,2021,4
2021-12-17,313.3033447265625,314.38706242508175,306.9656882694308,310.4780190725008,47750300,-1.064422607421875,-0.33859152178633556,4,12,2021,4
2021-12-20,309.5393981933594,312.3356969599319,307.275258122984,309.6748444223826,28326500,-3.763946533203125,-1.2013745134090814,0,12,2021,4
2021-12-21,316.6802673339844,317.1060062417855,309.43305015002306,312.80993510182253,24740600,7.140869140625,2.306933845030068,1,12,2021,4
2021-12-22,322.3986511230469,322.7953341481106,315.19014632592007,317.6574710399496,24831500,5.7183837890625,1.805727852007788,2,12,2021,4
2021-12-23,323.8403625488281,325.4852654901964,321.94390810210103,321.96324913227005,19617800,1.44171142578125,0.4471828342827111,3,12,2021,4
2021-12-27,331.3487854003906,331.37781170708996,324.55633434986925,324.5853606565686,19947000,7.5084228515625,2.3185568322819483,0,12,2021,4
2021-12-28,330.18768310546875,332.664693105843,329.2878380448936,332.02608481270596,15661500,-1.161102294921875,-0.35041694615504104,1,12,2021,4
2021-12-29,330.8650207519531,333.13881719368874,328.6685884299691,330.23606817534716,15042000,0.677337646484375,0.205137163238156,2,12,2021,4
2021-12-30,328.3203430175781,332.0068326979181,327.8365514109372,330.8263799965825,15994500,-2.544677734375,-0.7690984464274075,3,12,2021,4
2021-12-31,325.4175109863281,328.35894194960014,324.96274581009436,327.536520049174,18000800,-2.90283203125,-0.8841462592814708,4,12,2021,4
2022-01-03,323.89837646484375,327.0430208965413,319.08948826047026,324.4789321117376,28865100,-1.519134521484375,-0.4668262985848326,0,1,2022,1
2022-01-04,318.3444519042969,324.33379227694843,315.5481232153685,323.975761808593,32674300,-5.553924560546875,-1.7147120714727349,1,1,2022,1
2022-01-05,306.12384033203125,315.4997196999097,305.73681313116083,315.2965060586195,40054300,-12.220611572265625,-3.838801492899735,2,1,2022,1
2022-01-06,303.70489501953125,308.3686512181517,301.39235794610454,302.99854894295123,39646100,-2.4189453125,-0.7901852106246721,3,1,2022,1
2022-01-07,303.8597412109375,306.23998686939547,300.037776956861,303.9661611560191,32720000,0.15484619140625,0.05098574107482712,4,1,2022,1
2022-01-10,304.082275390625,304.51769951844926,294.81284395605223,299.4572301875026,44289500,0.2225341796875,0.07323582215947866,0,1,2022,1
2022-01-11,304.769287109375,306.3464225083594,299.84429345523614,303.221148489365,29386800,0.68701171875,0.22592955076630172,1,1,2022,1
2022-01-12,307.95257568359375,312.92596558737677,306.80114975733375,309.30721526386515,34372200,3.18328857421875,1.0444912623614577,2,1,2022,1
2022-01-13,294.9193115234375,310.47806401473673,294.14525686930887,310.0813514078008,45366000,-13.03326416015625,-4.2322309307610055,3,1,2022,1
2022-01-14,300.14422607421875,300.7441227450604,293.9033045852905,294.38709603316755,39846400,5.22491455078125,1.7716420548357315,4,1,2022,1
2022-01-18,292.8389587402344,299.7571705686531,291.95845475795755,294.21293945049706,42333200,-7.305267333984375,-2.433918996055562,1,1,2022,1
2022-01-19,293.4969482421875,303.73399326140634,292.887395735505,296.3610152786243,45933900,0.657989501953125,0.22469329381027414,2,1,2022,1
2022-01-20,291.8230285644531,301.54722556520954,291.37794866784134,299.0508745044083,35380700,-1.673919677734375,-0.5703363144863416,3,1,2022,1
2022-01-21,286.4336242675781,294.25168273283816,286.02722637262457,292.8777312649759,57984400,-5.389404296875,-1.8468056902112062,4,1,2022,1
2022-01-24,286.7625732421875,287.47857522376313,267.101279303545,282.727768608137,85731500,0.328948974609375,0.11484300261552782,0,1,2022,1
2022-01-25,279.13800048828125,285.4272897689935,275.92564748178614,282.06977569492784,72848600,-7.62457275390625,-2.6588451441558414,1,1,2022,1
2022-01-26,287.0914611816406,298.49926974213565,283.53076385140685,298.00579310485716,90428900,7.953460693359375,2.8492934245594626,2,1,2022,1
2022-01-27,290.1200866699219,297.33824766891416,288.27199957427445,292.84867784956623,53481300,3.02862548828125,1.054934018523479,3,1,2022,1
2022-01-28,298.26708984375,298.47995924549656,284.90477344830566,290.4974009724275,49743700,8.147003173828125,2.8081486074754913,4,1,2022,1
2022-01-31,300.89892578125,302.2535358676551,296.4383534812512,298.93473377389125,46444500,2.6318359375,0.8823755711294679,0,1,2022,1
2022-02-01,298.7509460449219,300.56032158802805,295.2386149185201,300.3474521401161,40950400,-2.147979736328125,-0.7138542388448688,1,2,2022,1
2022-02-02,303.298583984375,304.90477544054625,298.86706647048936,299.59275378047863,36636000,4.547637939453125,1.5222170840487603,2,2,2022,1
2022-02-03,291.484375,301.1408638459518,290.2361846781371,299.4572493683748,43730000,-11.814208984375,-3.8952404027654874,3,2,2022,1
2022-02-04,296.0223693847656,298.7896428155665,290.245897225258,290.4781077150337,35096500,4.537994384765625,1.556856824577868,4,2,2022,1
2022-02-07,291.194091796875,297.8607227658091,290.1781120131645,296.244875824076,28533300,-4.828277587890625,-1.6310515985414886,0,2,2022,1
2022-02-08,294.68707275390625,295.65465574286134,290.2265293484021,291.48437542272796,32421200,3.49298095703125,1.1995370288857998,1,2,2022,1
2022-02-09,301.1214599609375,301.81812081600225,297.4253157990667,299.82490244451157,31284700,6.43438720703125,2.1834643599736747,2,2,2022,1
2022-02-10,292.5777282714844,299.0992277076315,290.95219605157683,294.18391946316234,45386200,-8.543731689453125,-2.837304153135234,3,2,2022,1
2022-02-11,285.4757080078125,294.4258511158453,284.68228282928357,293.3615038676102,39175600,-7.102020263671875,-2.4273960651857496,4,2,2022,1
2022-02-14,285.43695068359375,287.13990600791016,281.9052790638438,284.24681310649265,36359500,-0.03875732421875,-0.013576400068926464,0,2,2022,1
2022-02-15,290.7296447753906,291.04893415052186,287.3914718484893,290.28456489456636,27058300,5.292694091796875,1.8542427948173401,1,2,2022,1
2022-02-16,290.3902893066406,291.7186141094078,284.74730563169356,289.29465510017036,29982100,-0.33935546875,-0.11672544401593044,2,2,2022,1
2022-02-17,281.88702392578125,287.77237333129176,281.1792173127968,287.34575422063546,32461600,-8.503265380859375,-2.928219604437343,3,2,2022,1
2022-02-18,279.1722717285156,284.921896876096,277.6015506207511,284.1365363222138,34264000,-2.714752197265625,-0.9630639110157824,4,2,2022,1
2022-02-22,278.9686584472656,282.6724757487211,275.8465973568757,276.33138926787194,41736100,-0.20361328125,-0.07293463637678688,1,2,2022,1
2022-02-23,271.7452392578125,282.8276045097349,271.5804265828889,281.353818205858,37811200,-7.223419189453125,-2.589330009205526,2,2,2022,1
2022-02-24,285.6296691894531,286.1823390203235,263.26136530225386,264.2212733214886,56989700,13.884429931640625,5.109355354140388,3,2,2022,1
2022-02-25,288.26690673828125,288.57718060139933,282.7790598404249,286.16292683070213,32546700,2.637237548828125,0.9233065865713375,4,2,2022,1
2022-02-28,289.701904296875,290.04126448899723,284.0880067320678,285.35815893426843,34627500,1.43499755859375,0.4978016987210454,0,2,2022,1
2022-03-01,285.97869873046875,290.84599781965625,283.26384685818056,287.3845772168943,31217800,-3.72320556640625,-1.2851850509725482,1,3,2022,1
2022-03-02,291.0592956542969,292.30036144633044,284.76670772312764,286.37619041849695,31873000,5.080596923828125,1.7765648093309716,2,3,2022,1
2022-03-03,286.919189453125,293.90987886372875,285.10604328173724,293.6771882703284,27314500,-4.140106201171875,-1.4224270665758931,3,3,2022,1
2022-03-04,281.04345703125,286.6670590433166,278.43530465770755,285.33873439242245,32356500,-5.875732421875,-2.0478701452747994,4,3,2022,1
2022-03-07,270.4265441894531,280.8786533930493,270.0580977160932,279.75393295465517,43157200,-10.616912841796875,-3.7776765749847563,0,3,2022,1
2022-03-08,267.4595947265625,275.32290213049015,261.78752575076174,269.3502646589374,48159500,-2.966949462890625,-1.097136921888875,1,3,2022,1
2022-03-09,279.724853515625,280.79140133597923,272.2396673436956,274.8187631313371,35204500,12.2652587890625,4.585836152784828,2,3,2022,1
2022-03-10,276.9034118652344,277.8827008939295,272.0457879450381,274.41157459600157,30628000,-2.821441650390625,-1.0086488972754215,3,3,2022,1
2022-03-11,271.5513000488281,280.7041720750728,270.93075230973267,279.2012996634574,27209300,-5.35211181640625,-1.9328443013230445,4,3,2022,1
2022-03-14,268.0316467285156,276.719106007811,267.43050973402933,271.81301620136327,30660700,-3.5196533203125,-1.2961283262792778,0,3,2022,1
2022-03-15,278.41595458984375,279.06558869061246,270.2520763750094,271.822797240653,34245100,10.384307861328125,3.874284245190718,1,3,2022,1
2022-03-16,285.43572998046875,285.61024792688795,274.58608713792756,280.3163001707601,37826300,7.019775390625,2.5213265529148154,2,3,2022,1
2022-03-17,286.24053955078125,286.61866185811766,280.5684682259328,284.36924985983757,30816600,0.8048095703125,0.2819582434082646,3,3,2022,1
2022-03-18,291.2919616699219,291.84463136231534,283.8261865282108,286.3858715630049,43390600,5.051422119140625,1.764747274117151,4,3,2022,1
2022-03-21,290.0606689453125,291.0108716421582,285.9302328335173,289.79889199333064,28351200,-1.231292724609375,-0.42270055018017727,0,3,2022,1
2022-03-22,294.8115234375,295.72293419199275,289.6824190151885,290.6810887241322,27599700,4.7508544921875,1.6378830364909724,1,3,2022,1
2022-03-23,290.3805847167969,294.0068475242957,288.66443238619604,291.36957893217993,25715400,-4.430938720703125,-1.5029733807683021,2,3,2022,1
2022-03-24,294.8504333496094,294.94739764545733,289.24624028604273,290.04130608690775,24484500,4.4698486328125,1.5393069881624033,3,3,2022,1
2022-03-25,294.44317626953125,296.20782573706765,290.18671913558006,295.9460487854715,22566500,-0.407257080078125,-0.13812327675816194,4,3,2022,1
2022-03-28,301.24969482421875,301.3466295315579,295.07342123843944,295.07342123843944,29578200,6.8065185546875,2.311657767357067,0,3,2022,1
2022-03-29,305.81640625,306.21393912796776,299.64983837259945,304.36203066251414,30393400,4.56671142578125,1.5159223409158873,1,3,2022,1
2022-03-30,304.3134765625,306.33993220572023,302.10282726832855,304.21654187968613,28163600,-1.5029296875,-0.4914483516202828,2,3,2022,1
2022-03-31,298.93231201171875,305.55458445151703,298.5251034770213,304.3522806882295,33422100,-5.38116455078125,-1.768296498586408,3,3,2022,1
2022-04-01,300.00860595703125,300.69700210930256,296.24661641051176,299.9601090176987,27110500,1.0762939453125,0.36004603787036515,4,4,2022,2
2022-04-04,305.3897399902344,305.52546630436024,300.28972091399,300.6581674070127,24289600,5.381134033203125,1.793659890534549,0,4,2022,2
2022-04-05,301.42413330078125,305.29276212664746,300.44484446442266,303.7414225568673,23156700,-3.965606689453125,-1.298539593890724,1,4,2022,2
2022-04-06,290.3902893066406,297.66216633435283,287.68514276731554,295.90722237881243,40110400,-11.033843994140625,-3.660570861832857,2,4,2022,2
2022-04-07,292.2033386230469,294.4139875468323,287.3360407054969,287.63660918628034,31411200,1.81304931640625,0.6243491546274571,3,4,2022,2
2022-04-08,287.9372863769531,291.96105300699253,287.2682712247313,291.3017431608268,24361900,-4.26605224609375,-1.4599601312554222,4,4,2022,2
2022-04-11,276.58343505859375,283.7098510494845,276.3313338468451,282.9148149628091,34569300,-11.353851318359375,-3.943168132624364,0,4,2022,2
2022-04-12,273.4807434082031,281.89672181810613,271.95849007947834,280.44234644172155,30966700,-3.102691650390625,-1.1217922901757715,1,4,2022,2
2022-04-13,278.8716735839844,279.8024656994452,272.74389717939255,274.13042443050927,21907200,5.39093017578125,1.9712284340746455,2,4,2022,2
2022-04-14,271.318603515625,279.54068423967755,270.8241359315861,279.3273746344273,28221600,-7.553070068359375,-2.7084393231084913,3,4,2022,2
2022-04-18,271.9876403808594,273.8686353439152,269.8739547714378,270.4266246459062,20778000,0.669036865234375,0.24658716968364303,0,4,2022,2
2022-04-19,276.6221618652344,277.46572436879006,269.94174690889537,270.88224409138223,22297700,4.634521484375,1.7039456196926261,1,4,2022,2
2022-04-20,277.64996337890625,280.88839885014346,276.6900850216622,280.59750599779863,22906700,1.027801513671875,0.37155429150776964,2,4,2022,2
2022-04-21,272.2686767578125,284.3787623793962,271.541489302438,279.80232814333255,29454600,-5.38128662109375,-1.9381549904078144,3,4,2022,2
2022-04-22,265.6949462890625,274.58603936648194,265.06472297707495,273.11225361487504,29405800,-6.57373046875,-2.414427743591463,4,4,2022,2
2022-04-25,272.18157958984375,272.5597019049289,262.53420844538874,264.97757868488094,35678900,6.48663330078125,2.4413837716446896,0,4,2022,2
2022-04-26,262.0008544921875,269.8932487938814,261.78754493866387,269.0594211869601,46518400,-10.18072509765625,-3.7404166413457562,1,4,2022,2
2022-04-27,274.60546875,282.1197416602457,270.66896169578,273.5195398508142,63477700,12.6046142578125,4.810905782060471,2,4,2022,2
2022-04-28,280.8205261230469,282.1294700096168,272.89901443389357,276.51557221439435,33646600,6.215057373046875,2.263267880766451,3,4,2022,2
2022-04-29,269.078857421875,281.0629273247488,268.0898927013259,279.83153709016864,37073900,-11.741668701171875,-4.181200307283461,4,4,2022,2
2022-05-02,275.81744384765625,276.27314931657503,267.8183792644711,269.2630493387839,35151100,6.73858642578125,2.504316574830767,0,5,2022,2
2022-05-03,273.209228515625,275.4877555840114,271.6288027279923,275.32291337509014,25978600,-2.60821533203125,-0.9456310288597503,1,5,2022,2
2022-05-04,281.15985107421875,282.0324703593983,268.31286891823476,273.99461437075183,33599300,7.95062255859375,2.9100856518611495,2,5,2022,2
2022-05-05,268.9140319824219,277.64028485633924,265.99557571933246,276.85492446483426,43260400,-12.245819091796875,-4.3554650655168725,3,5,2022,2
2022-05-06,266.37371826171875,270.7562255668046,263.0189376361337,266.4512719319163,37780300,-2.540313720703125,-0.9446564398205792,4,5,2022,2
2022-05-09,256.53240966796875,264.0757687100623,255.31075448225116,261.84573831970226,47726000,-9.84130859375,-3.694549393976121,0,5,2022,2
2022-05-10,261.302734375,265.42346395234233,257.0074868817055,263.4261244537658,39336400,4.77032470703125,1.859540754794109,1,5,2022,2
2022-05-11,252.62496948242188,263.10616476658646,251.41299010553567,257.59893757945724,48975900,-8.677764892578125,-3.320962145051465,2,5,2022,2
2022-05-12,247.58316040039062,251.97537260943818,242.41527840810497,249.85198231075879,51033800,-5.04180908203125,-1.9957683091900602,3,5,2022,2
2022-05-13,253.17770385742188,255.03931767520342,247.58321627668954,249.52238377509423,34925100,5.59454345703125,2.2596623485958256,4,5,2022,2
2022-05-16,253.5460968017578,257.7347048140357,248.00007774550323,252.0529298587127,32550900,0.3683929443359375,0.14550765676561994,0,5,2022,2
2022-05-17,258.704345703125,260.1683970586015,254.47694512701054,258.015919929837,28828800,5.1582489013671875,2.0344422440075283,1,5,2022,2
2022-05-18,246.9255828857422,256.1775215944614,245.65247241501044,255.59441054369825,31356000,-11.778762817382812,-4.552982202664458,2,5,2022,2
2022-05-19,246.01205444335938,250.4145118299985,244.7875390054142,246.75064893827593,32692300,-0.9135284423828125,-0.3699610351048599,3,5,2022,2
2022-05-20,245.44839477539062,251.26002017736235,239.50072692589913,249.99660787697098,39199300,-0.56365966796875,-0.2291187190985866,4,5,2022,2
2022-05-23,253.310546875,254.13661829633347,246.29384823513425,248.29585470189053,33175400,7.862152099609375,3.203179269843681,0,5,2022,2
2022-05-24,252.30958557128906,253.9714268912015,246.36191797727767,250.62831809064022,29043900,-1.0009613037109375,-0.395151846640196,1,5,2022,2
2022-05-25,255.12789916992188,257.1298909092702,249.8896872797265,250.8712569903347,28547900,2.8183135986328125,1.1170061542653986,2,5,2022,2
2022-05-26,258.4127197265625,259.58863995946916,254.06858584488728,254.88492936958542,25002100,3.284820556640625,1.2875191491514837,3,5,2022,2
2022-05-27,265.5459899902344,265.6431800821398,260.0259368057285,260.9200441297058,26910800,7.133270263671875,2.7604176261988522,4,5,2022,2
2022-05-31,264.21466064453125,267.03299630860687,261.3574429989598,264.8560798770332,37827700,-1.331329345703125,-0.5013554698197753,1,5,2022,2
2022-06-01,264.7492370605469,269.87083423371934,262.43624812483444,267.45095690332687,25292200,0.534576416015625,0.20232655323197957,2,6,2022,2
2022-06-02,266.8482971191406,266.9163331602478,254.2338100694297,257.00356501404997,44008200,2.09906005859375,0.7928483881197046,3,6,2022,2
2022-06-03,262.4167785644531,265.75021932226736,260.8521271064768,262.69862106208654,28059000,-4.4315185546875,-1.660688339603289,4,6,2022,2
2022-06-06,261.1824645996094,266.459558068701,259.69554794096325,264.39925834908735,22400300,-1.23431396484375,-0.47036396513822076,0,6,2022,2
2022-06-07,264.826904296875,265.4391694080939,258.45162412939817,259.1319252881435,22860700,3.644439697265625,1.3953615541734576,1,6,2022,2
2022-06-08,262.7957763671875,265.3128433735348,262.01828503853517,264.0591589961378,17372300,-2.0311279296875,-0.7669643441553742,2,6,2022,2
2022-06-09,257.33404541015625,265.03101725984766,257.17854713483496,260.23984343092275,26439700,-5.46173095703125,-2.078317632243798,3,6,2022,2
2022-06-10,245.8662872314453,253.24254885268172,245.41923343333343,253.24254885268172,31422800,-11.467758178710938,-4.456370380542873,4,6,2022,2
2022-06-13,235.43838500976562,242.00804495345096,234.72894466033569,238.2081400229515,46135800,-10.427902221679688,-4.241289986968977,0,6,2022,2
2022-06-14,237.60562133789062,238.82042366109098,234.70952192240742,236.99335622167607,28651500,2.167236328125,0.9205110407273231,1,6,2022,2
2022-06-15,244.6708984375,248.11122688546928,239.4812665255515,241.31804702603347,33111700,7.065277099609375,2.973531122633699,2,6,2022,2
2022-06-16,238.07211303710938,240.453122742363,236.17702428513732,239.05366802425112,33169200,-6.598785400390625,-2.6970046059957786,3,6,2022,2
2022-06-17,240.67662048339844,243.44637559850622,237.15855784482125,237.8096900838926,43084800,2.6045074462890625,1.093999382398514,4,6,2022,2
2022-06-21,246.5951690673828,247.57672404798697,242.48426715302713,243.2131485780948,29928300,5.918548583984375,2.4591290055913984,1,6,2022,2
2022-06-22,246.00233459472656,249.92858401068787,243.32004157236312,244.7972453506843,25939900,-0.59283447265625,-0.2404079832132755,2,6,2022,2
2022-06-23,251.57095336914062,252.06660217631952,246.48823975143515,248.37361521052824,25861400,5.5686187744140625,2.263644685969357,3,6,2022,2
2022-06-24,260.1620178222656,260.43413229401733,254.35039416197512,254.43785635022536,33923200,8.591064453125,3.414966767057148,4,6,2022,2
2022-06-27,257.43121337890625,260.74516813613343,255.86653250823528,260.65770592471864,24615100,-2.730804443359375,-1.049655313338238,0,6,2022,2
2022-06-28,249.25799560546875,259.39429846410957,249.10249735843755,256.54680910735476,27295500,-8.1732177734375,-3.1749132772829536,1,6,2022,2
2022-06-29,252.9315643310547,254.59340555712373,248.558261264079,250.33673359363198,20069800,3.6735687255859375,1.4738017597640152,2,6,2022,2
2022-06-30,249.59812927246094,252.22211413062385,245.77879792014835,249.81193566577983,31730900,-3.33343505859375,-1.3179197572315338,3,6,2022,2
2022-07-01,252.27073669433594,252.455389049474,247.44069553234706,249.17058795835342,22837700,2.672607421875,1.0707642039085918,4,7,2022,3
2022-07-05,255.44862365722656,255.57496783684243,247.56698604768548,248.94699962740748,22941000,3.177886962890625,1.2597128801114632,1,7,2022,3
2022-07-06,258.7140197753906,260.4438971435167,255.0113045680069,256.3232970437693,23824400,3.2653961181640625,1.2782985758207577,2,7,2022,3
2022-07-07,260.84228515625,261.4837041851286,257.55745573180474,257.65464582555956,20859900,2.128265380859375,0.8226324119222861,3,7,2022,3
2022-07-08,260.1231689453125,260.55078169221645,255.87622520098918,257.3339878404552,19658800,-0.7191162109375,-0.27569004408419806,4,7,2022,3
2022-07-11,257.0618591308594,259.02496869990176,254.7974513473784,258.169743253347,19455200,-3.061309814453125,-1.1768693372702699,0,7,2022,3
2022-07-12,246.5271453857422,258.4516502503106,244.94303826379172,258.3933421060405,35868500,-10.534713745117188,-4.098124000478187,1,7,2022,3
2022-07-13,245.6038818359375,246.41051237825036,241.12369016254638,243.14512305849968,29497400,-0.9232635498046875,-0.3745078653955347,2,7,2022,3
2022-07-14,246.9255828857422,247.95573289017767,239.01479069630014,243.51442327742907,25102800,1.3217010498046875,0.5381433876063824,3,7,2022,3
2022-07-15,249.4912109375,253.0384273320866,247.59612252355473,248.51936920428417,29774100,2.5656280517578125,1.0390288530552905,4,7,2022,3
2022-07-18,247.09078979492188,253.4952240127195,246.16754300536857,252.4359199576439,20975000,-2.400421142578125,-0.9621265348619623,0,7,2022,3
2022-07-19,252.2221221923828,252.40677452243568,246.53684125681795,250.32701866110767,25012600,5.1313323974609375,2.076699176735719,1,7,2022,3
2022-07-20,254.88494873046875,257.4117434464244,251.61957438364064,252.58168831471335,22788300,2.6628265380859375,1.0557466232303137,2,7,2022,3
2022-07-21,257.3825988769531,257.4312087657086,249.7925161981688,252.47480926653154,22404700,2.497650146484375,0.979912764141111,3,7,2022,3
2022-07-22,253.0287322998047,257.8587875277804,251.77507765501488,257.7713253194178,21881300,-4.3538665771484375,-1.6915932142055556,4,7,2022,3
2022-07-25,251.5418243408203,254.13665524708887,249.57871439217618,253.65073430015372,21056000,-1.486907958984375,-0.5876439191192739,0,7,2022,3
2022-07-26,244.8069610595703,252.56226985718692,242.5425825526762,252.5428140385053,39348000,-6.73486328125,-2.6774327883242077,1,7,2022,3
2022-07-27,261.17279052734375,262.4459010817631,251.56128927114813,253.80624175463643,45994000,16.365829467773438,6.685197756199024,2,7,2022,3
2022-07-28,268.6268310546875,270.01655789466145,260.32729267977885,262.15436025094607,33459300,7.45404052734375,2.8540647409299513,3,7,2022,3
2022-07-29,272.8348083496094,274.0593382879197,268.840553506268,269.88043116314253,32152800,4.207977294921875,1.5664769146106705,4,7,2022,3
2022-08-01,270.1817321777344,273.35964399702766,268.072822548011,269.9970798740982,21539600,-2.653076171875,-0.9724111772700827,0,8,2022,3
2022-08-02,267.0815734863281,270.0651349626204,264.71027709598764,268.22833970476506,22754200,-3.10015869140625,-1.147434605003883,1,8,2022,3
2022-08-03,274.51617431640625,275.5171702565812,268.8211655336045,268.96696554077175,23518900,7.434600830078125,2.7836442376129256,2,8,2022,3
2022-08-04,275.6629943847656,275.8087647621111,272.28100299728754,273.86508064212927,18098700,1.146820068359375,0.4177604730268403,3,8,2022,3
2022-08-05,274.94378662109375,275.6629401132576,270.83288483969574,271.2896517042955,16774600,-0.719207763671875,-0.26090109239255144,4,8,2022,3
2022-08-08,272.4267578125,277.86907896921457,271.4549158080247,276.0517095079037,18739200,-2.51702880859375,-0.9154703365101047,0,8,2022,3
2022-08-09,274.3509521484375,275.1089876320651,269.7930113371827,271.765878834773,23405200,1.9241943359375,0.7063162045417792,1,8,2022,3
2022-08-10,281.017822265625,281.6495136024719,278.8603319468809,280.05570822424676,24687800,6.6668701171875,2.4300517512257036,2,8,2022,3
2022-08-11,278.9379577636719,283.0099763295112,278.4423387287716,282.6601275989933,20065900,-2.079864501953125,-0.7401183615988516,3,8,2022,3
2022-08-12,283.6903381347656,283.6903381347656,278.8602832920289,280.3569279405796,22619700,4.75238037109375,1.7037410072099801,4,8,2022,3
2022-08-15,285.2064208984375,285.89642028825256,281.94101695182127,282.80597041000163,18085700,1.516082763671875,0.5344146627058066,0,8,2022,3
2022-08-16,284.46783447265625,285.7604008093183,282.24233787382076,283.76810711776506,18102900,-0.73858642578125,-0.2589655672739055,1,8,2022,3
2022-08-17,283.7179260253906,285.69495138930665,281.91619637542664,282.1791399463547,18253400,-0.749908447265625,-0.26361801103306215,2,8,2022,3
2022-08-18,282.5978698730469,284.2924541204875,281.53628785834775,282.6173372625879,17186200,-1.12005615234375,-0.3947780699071868,3,8,2022,3
2022-08-19,278.68280029296875,281.7019105508063,278.10820013531355,281.3610379905131,20570000,-3.915069580078125,-1.3853853823586504,4,8,2022,3
2022-08-22,270.50201416015625,275.0890966994029,269.9858458890411,274.71900818026165,25061100,-8.1807861328125,-2.935518849463381,0,8,2022,3
2022-08-23,269.2261962890625,271.5830288322253,268.21332715946977,269.2261962890625,17527400,-1.27581787109375,-0.4716481964302077,1,8,2022,3
2022-08-24,268.5931701660156,269.99559523146576,267.93089241978953,268.22308164579806,18137000,-0.633026123046875,-0.23512798225890919,2,8,2022,3
2022-08-25,271.5733337402344,271.7388808966969,267.35630971117797,270.09297956266056,16583400,2.98016357421875,1.1095455526202391,3,8,2022,3
2022-08-26,261.0941162109375,273.02444918596143,260.98700095652805,271.79731971202773,27549300,-10.479217529296875,-3.858706370383358,4,8,2022,3
2022-08-29,258.3087463378906,260.4221028280278,256.9647531378231,258.91256247792984,20338500,-2.785369873046875,-1.066806833286349,0,8,2022,3
2022-08-30,256.1076965332031,260.08121426548763,253.8579792613374,259.711155479428,22767100,-2.2010498046875,-0.8521003782846481,1,8,2022,3
2022-08-31,254.64686584472656,260.13967295694687,254.51050491907353,258.464585387242,24791800,-1.4608306884765625,-0.5703970275985681,2,8,2022,3
2022-09-01,253.6048126220703,254.0820462007677,248.7450370151719,252.11473941611692,23263400,-1.04205322265625,-0.4092150198666267,3,9,2022,3
2022-09-02,249.3780517578125,257.8315379852467,247.8295467479486,254.87088889880724,22855400,-4.2267608642578125,-1.6666721820286057,4,9,2022,3
2022-09-06,246.64138793945312,251.1018587980026,245.36557504291272,249.51441895694776,21328200,-2.736663818359375,-1.0973956204522461,1,9,2022,3
2022-09-07,251.3550567626953,252.07573671931658,246.61214569878825,248.05352047263693,24126700,4.7136688232421875,1.9111426766700301,2,9,2022,3
